Line,Strat Time,End Time
Hi there!,"01:08:56,884 "," 01:08:59,011"
I am Xu ShangChi.,"01:08:59,261 "," 01:09:01,180"
"This is my sister, Xu Xialing.","01:09:01,806 "," 01:09:04,600"
We're Ying Li's children.,"01:09:04,767 "," 01:09:07,311"
"This is my friend, Katy.","01:09:11,190 "," 01:09:12,691"
Get in your car and go home!,"01:09:12,858 "," 01:09:16,487"
Please. You don't understand.,"01:09:16,654 "," 01:09:19,156"
Whoa.,"01:09:24,245 "," 01:09:25,496"
Guang Bo!,"01:09:25,579 "," 01:09:26,997"
What are you doing?,"01:09:28,374 "," 01:09:30,543"
Put down your weapons!,"01:09:31,168 "," 01:09:33,337"
ShangChi.,"01:09:36,298 "," 01:09:37,967"
Xialing.,"01:09:38,425 "," 01:09:39,552"
I'm your aunty Nan.,"01:09:39,718 "," 01:09:42,972"
I've waited so long to meet you.,"01:09:44,723 "," 01:09:47,434"
You look like your mother.,"01:09:57,111 "," 01:09:58,737"
"Hi, I'm Katy.","01:10:06,579 "," 01:10:07,705"
"Welcome to Ta Lo, Katy.","01:10:07,913 "," 01:10:09,290"
"Oh, thank you.","01:10:09,373 "," 01:10:10,958"
Look who has foundhis way home!,"01:10:16,755 "," 01:10:19,258"
I'm not a threat.,"01:10:19,925 "," 01:10:21,176"
Just an entertainer.,"01:10:21,343 "," 01:10:23,470"
Morris can vouch for me.,"01:10:23,637 "," 01:10:25,222"
We don't have much time.,"01:10:27,182 "," 01:10:28,559"
Our father is coming.,"01:10:29,018 "," 01:10:30,352"
"Our people have beenhere for over 4,000 years,","01:10:38,444 "," 01:10:41,405"
preparing for somethingwe hope will never happen.,"01:10:41,572 "," 01:10:44,366"
"We are the keepersof the Dark Gate,","01:10:44,533 "," 01:10:47,077"
sworn to protect this realmand yours,"01:10:47,244 "," 01:10:49,622"
from the evilthat's locked behind it.,"01:10:49,705 "," 01:10:52,291"
Our dad is cominghere to open that gate.,"01:10:53,125 "," 01:10:55,336"
He thinksyou're holding our mom there.,"01:10:55,878 "," 01:10:57,880"
Why would he think that?,"01:10:59,173 "," 01:11:00,674"
She told him.,"01:11:00,841 "," 01:11:02,051"
He says he can hear herasking for help.,"01:11:02,217 "," 01:11:04,261"
Is he wearing the rings?,"01:11:06,680 "," 01:11:08,682"
He hasn'ttaken them off since she died.,"01:11:08,849 "," 01:11:10,976"
What do they have to dowith all this?,"01:11:12,895 "," 01:11:14,521"
The realm of Ta Lostretches far beyond,"01:11:18,442 "," 01:11:20,527"
the shoresof our small village.,"01:11:20,611 "," 01:11:22,488"
"We have cities that surpassany in your universe,","01:11:22,655 "," 01:11:26,325"
rich with culture and history.,"01:11:26,492 "," 01:11:29,203"
"Thousands of years ago,","01:11:29,370 "," 01:11:31,372"
"all of our peoplelived in peace and prosperity,","01:11:31,538 "," 01:11:34,792"
until the attackof the DwellerinDarkness.,"01:11:35,876 "," 01:11:39,004"
"He came with his army,","01:11:39,630 "," 01:11:41,048"
"devouring every soulin their path,","01:11:41,131 "," 01:11:44,176"
"and with each kill,they grew stronger.","01:11:44,343 "," 01:11:48,013"
"After decimatingour largest cities,","01:11:48,681 "," 01:11:51,225"
they were headed toyour universe to do the same.,"01:11:51,392 "," 01:11:54,812"
The leaders of Ta Lo senttheir strongest warriors here,"01:11:54,979 "," 01:11:58,357"
to stop them from reachingthe portal to your world.,"01:11:58,524 "," 01:12:01,735"
But our ancestorswere no match for them.,"01:12:02,319 "," 01:12:05,447"
Until The Great Protector,"01:12:06,573 "," 01:12:09,576"
joined their fightand turned the tide.,"01:12:09,702 "," 01:12:13,247"
"Together, they pushedthe Dweller and his army","01:12:13,956 "," 01:12:16,959"
into the Dark Gate,"01:12:17,042 "," 01:12:18,252"
and locked it behind them.,"01:12:18,419 "," 01:12:20,879"
"Our people have guardedthat gate ever since,","01:12:22,840 "," 01:12:26,260"
empowered by the magicof The Great Protector,"01:12:26,427 "," 01:12:29,888"
and the gift that she gave us.,"01:12:30,055 "," 01:12:32,349"
Dragon scales.,"01:12:43,986 "," 01:12:44,987"
Makes very good armour.,"01:12:45,154 "," 01:12:46,822"
Your father isn't the firstto come here,"01:12:48,949 "," 01:12:50,993"
to open the Dark Gate.,"01:12:51,076 "," 01:12:52,327"
"Many have tried and failedover the centuries,","01:12:52,911 "," 01:12:55,164"
and they all had one thingin common.,"01:12:55,330 "," 01:12:57,666"
They were lured here,"01:12:57,833 "," 01:12:58,834"
by the voice of somethingon the other side.,"01:12:58,917 "," 01:13:01,045"
A voice that promised themtheir greatest desires.,"01:13:01,837 "," 01:13:04,715"
So you think soul eatersare talking to our dad?,"01:13:07,176 "," 01:13:11,346"
They know The Ten Rings havethe power to break them free.,"01:13:12,139 "," 01:13:15,476"
Oh.,"01:13:19,813 "," 01:13:20,814"
Here you go.,"01:13:23,442 "," 01:13:25,027"
Oh.,"01:13:25,277 "," 01:13:26,278"
To the range.,"01:13:26,820 "," 01:13:28,280"
What? Okay.,"01:13:29,448 "," 01:13:31,492"
"Um, looks like I'm gonna godeliver some dragon arrows.","01:13:32,242 "," 01:13:34,912"
"Oh, you're gonna deliversome dragon arrows?","01:13:35,120 "," 01:13:36,538"
"Yeah.Make myself useful, you know.","01:13:36,622 "," 01:13:37,915"
Thank you.,"01:13:38,082 "," 01:13:39,083"
Let's go see your mother.,"01:13:41,126 "," 01:13:42,836"
"I just love how you guys knowexactly what you wanna do,","01:13:57,518 "," 01:14:00,104"
and you spend your whole lifegetting really good at it.,"01:14:00,312 "," 01:14:03,107"
I wish I was more like that.,"01:14:03,273 "," 01:14:04,858"
"It's like every time I getmoderately good at something,","01:14:05,025 "," 01:14:07,111"
I just quitand start something new.,"01:14:07,277 "," 01:14:09,530"
"But I just know my own limits,","01:14:09,696 "," 01:14:11,615"
and I'm not gonna wastemy time chasing something,"01:14:11,782 "," 01:14:14,409"
that will ultimately bea disappointment for me.,"01:14:14,493 "," 01:14:16,328"
That's not me.,"01:14:16,411 "," 01:14:17,454"
Guang Bo.,"01:14:17,538 "," 01:14:18,997"
Let her shoot.,"01:14:20,249 "," 01:14:21,583"
"If you aim at nothing,you hit nothing.","01:14:24,962 "," 01:14:28,632"
You were everything to her.,"01:14:52,114 "," 01:14:53,740"
She knew that one dayyou would find your way here,"01:14:55,409 "," 01:14:57,870"
and asked me to preparesomething for your arrival.,"01:14:58,036 "," 01:15:00,789"
"After losing someone like her,","01:15:23,353 "," 01:15:25,272"
it's easy to feel alonein this world.,"01:15:25,355 "," 01:15:27,983"
But you're not.,"01:15:28,650 "," 01:15:30,319"
"You are childrenof this family,","01:15:30,485 "," 01:15:32,738"
and I welcome you home.,"01:15:33,322 "," 01:15:35,657"
You're notin your father's house any more.,"01:16:03,310 "," 01:16:05,145"
"In Ta Lo, we train as equals.","01:16:06,897 "," 01:16:11,026"
"You've been in the shadowslong enough, my child.","01:16:12,778 "," 01:16:16,657"
"Guang Bo, you saw that?","01:16:36,051 "," 01:16:37,261"
That was tight!,"01:16:38,011 "," 01:16:39,346"
My mother was the only onewho could beat him.,"01:16:52,734 "," 01:16:54,653"
Show me how she did it.,"01:16:56,238 "," 01:16:58,031"
"No, sorry.","01:17:05,289 "," 01:17:06,790"
"Sorry. Offside, offside.","01:17:06,957 "," 01:17:08,542"
Your mother knewwho she was.,"01:18:09,269 "," 01:18:11,480"
Do you?,"01:18:12,230 "," 01:18:13,398"
You are a productof all who came before you.,"01:19:19,423 "," 01:19:22,467"
"The legacy of your family,the good and the bad,","01:19:23,427 "," 01:19:27,264"
it is all a partof who you are.,"01:19:28,056 "," 01:19:30,392"
"Stop hiding, nephew.","01:19:34,771 "," 01:19:36,857"
It only prolongs the pain.,"01:19:37,691 "," 01:19:39,734"
We'll be together soon.,"01:20:12,184 "," 01:20:14,728"
Sir.,"01:20:21,151 "," 01:20:22,152"
The men are ready.,"01:20:24,821 "," 01:20:26,323"
The passage will open at dawn.,"01:20:27,365 "," 01:20:29,159"
I'll prepare the vehicles.,"01:20:30,118 "," 01:20:31,745"
Lead with your breath.,"01:20:55,894 "," 01:20:57,854"
"Look into your heart,","01:20:58,313 "," 01:21:01,274"
the light and the dark.,"01:21:01,441 "," 01:21:04,778"
"To know yourself,","01:21:04,945 "," 01:21:09,032"
you must face them both.,"01:21:09,199 "," 01:21:13,119"
Your husband tried to destroy us.,"01:21:28,218 "," 01:21:30,136"
The Iron Gang is hereto repay that debt.,"01:21:30,720 "," 01:21:33,390"
My husband is not the manhe used to be.,"01:21:34,015 "," 01:21:35,934"
It doesn't matter.,"01:21:36,726 "," 01:21:38,103"
Your business with him has nothingto do with my children.,"01:21:39,354 "," 01:21:42,607"
"They can go,","01:21:45,527 "," 01:21:47,404"
but someone has to pay.,"01:21:47,571 "," 01:21:51,366"
Xialing. ShangChi.,"01:21:56,037 "," 01:21:57,872"
Go inside.,"01:21:58,039 "," 01:21:59,040"
I'm going to talk to our guests.,"01:21:59,165 "," 01:22:01,960"
But you don't have your powers.,"01:22:07,966 "," 01:22:10,802"
"ShangChi, you have nothing to fear.","01:22:13,513 "," 01:22:15,557"
Mama.,"01:23:37,806 "," 01:23:39,015"
Mama.,"01:23:41,643 "," 01:23:42,811"
Papa.,"01:24:01,329 "," 01:24:02,539"
She told me I could change.,"01:24:11,840 "," 01:24:14,884"
That I could leave my past behind.,"01:24:16,386 "," 01:24:19,639"
But she was wrong.,"01:24:22,058 "," 01:24:24,561"
"If I hadn't taken them off,","01:24:27,772 "," 01:24:30,400"
those men wouldn't havedared to do this.,"01:24:31,317 "," 01:24:35,280"
And now they will pay for it.,"01:24:37,741 "," 01:24:40,493"
Where's your boss?,"01:25:34,923 "," 01:25:35,965"
I don't know!,"01:25:36,424 "," 01:25:37,425"
I swear I don't!,"01:25:37,842 "," 01:25:39,427"
Okay.,"01:25:41,012 "," 01:25:42,597"
A blood debt has to bepaid by blood.,"01:25:55,944 "," 01:26:00,698"
Will you help me?,"01:26:01,533 "," 01:26:03,326"
We found the man,"01:26:33,273 "," 01:26:34,482"
responsible for killingyour mother.,"01:26:34,566 "," 01:26:36,651"
It is your rightto finish this for both of us.,"01:26:37,861 "," 01:26:40,947"
"And when you return,","01:26:42,073 "," 01:26:43,700"
we will rebuild The Ten Ringsto what it once was.,"01:26:43,867 "," 01:26:47,370"
Been lookingeverywhere for ya.,"01:27:08,892 "," 01:27:10,518"
You okay?,"01:27:18,443 "," 01:27:19,652"
I'm not who you think I am.,"01:27:24,032 "," 01:27:27,410"
You already apologisedfor that. We're good...,"01:27:27,577 "," 01:27:29,412"
That's not whatI'm talking about.,"01:27:29,579 "," 01:27:31,539"
Okay.,"01:27:33,833 "," 01:27:35,043"
What... What is it?,"01:27:36,628 "," 01:27:38,421"
When my dad sent me to findthe man who killed my mom...,"01:27:44,010 "," 01:27:48,848"
I told youI couldn't go through with it.,"01:27:51,559 "," 01:27:53,770"
I lied.,"01:27:58,816 "," 01:28:00,318"
"I thought thatI could change my name,","01:28:04,572 "," 01:28:06,866"
"start a new life, pretend likeit never happened.","01:28:07,033 "," 01:28:09,953"
But...,"01:28:10,119 "," 01:28:11,329"
She would hatethe person I've become.,"01:28:18,252 "," 01:28:20,505"
Your dad trained youto be an assassin,"01:28:27,220 "," 01:28:29,430"
when you were 7.,"01:28:29,514 "," 01:28:31,432"
He sent you on a hit at 14.,"01:28:32,183 "," 01:28:35,770"
"You realise how messed upthat is, right?","01:28:37,730 "," 01:28:40,108"
My mom is dead because of him.,"01:28:43,736 "," 01:28:46,239"
And now he's comingto destroy her home.,"01:28:49,200 "," 01:28:51,953"
A blood debthas to be paid by blood.,"01:29:01,337 "," 01:29:04,590"
What are you saying?,"01:29:07,510 "," 01:29:09,262"
I'm gonna dowhat he trained me to do.,"01:29:12,807 "," 01:29:15,018"
I'm gonna kill him.,"01:29:21,024 "," 01:29:22,567"
He's here.,"01:30:10,031 "," 01:30:11,032"
No!,"01:30:23,377 "," 01:30:24,378"
You're not ready.,"01:30:24,462 "," 01:30:25,713"
She stays here.,"01:30:25,880 "," 01:30:27,924"
Are you hereto help the people,"01:31:21,644 "," 01:31:23,229"
holding your own mothercaptive?,"01:31:23,312 "," 01:31:25,773"
She isn't back there.,"01:31:26,190 "," 01:31:27,775"
You're being lied to,"01:31:28,151 "," 01:31:29,152"
by a creaturewho wants to destroy us all.,"01:31:29,235 "," 01:31:31,404"
Is that what they told you?,"01:31:32,864 "," 01:31:34,949"
I know my wife's voice.,"01:31:35,533 "," 01:31:38,161"
"I miss my sisteras much as you do,","01:31:38,369 "," 01:31:40,913"
but this is not the wayto honour her memory.,"01:31:41,080 "," 01:31:43,666"
Did you honour herwhen you turned her away,"01:31:43,833 "," 01:31:45,626"
from your gate?,"01:31:45,710 "," 01:31:46,711"
You fool. We turned you away.,"01:31:46,836 "," 01:31:49,338"
The sins of your past would havedestroyed this place.,"01:31:49,505 "," 01:31:52,049"
"Be careful how you speak to me,young man.","01:31:52,383 "," 01:31:56,679"
I've lived 10 of your lifetimes.,"01:31:57,096 "," 01:32:00,892"
Let me pass.,"01:32:02,435 "," 01:32:04,061"
We cannot do that.,"01:32:04,395 "," 01:32:06,439"
Burn it down.,"01:32:25,416 "," 01:32:26,584"
Stop him!,"01:33:30,523 "," 01:33:31,649"
Are you planning to stop meall by yourself?,"01:34:07,268 "," 01:34:10,271"
I'm not afraid of you.,"01:34:14,608 "," 01:34:16,027"
"Yes, you are.","01:34:23,326 "," 01:34:24,535"
You've spentyour entire life afraid.,"01:34:30,166 "," 01:34:33,586"
"Always running,","01:34:33,753 "," 01:34:35,796"
always hiding.,"01:34:35,963 "," 01:34:37,256"
"You were therewhen they came for her,","01:34:52,480 "," 01:34:54,648"
and you did nothing.,"01:34:54,815 "," 01:34:56,984"
You stood at a windowand watched her die!,"01:34:57,568 "," 01:35:00,446"
She was goneand we needed you.,"01:35:35,272 "," 01:35:36,982"
But you chose those damn ringsover us.,"01:35:38,192 "," 01:35:41,404"
You trained your sonto be a killer.,"01:35:45,491 "," 01:35:46,992"
Is this what you wanted?,"01:35:48,202 "," 01:35:49,328"
"Even if you couldbring her back,","01:36:06,720 "," 01:36:08,389"
what makes you think she'dwant anything to do with you?,"01:36:10,182 "," 01:36:12,810"
Save me.,"01:36:38,419 "," 01:36:40,129"
"Save me, my dear.","01:36:41,130 "," 01:36:43,466"
Save me.,"01:37:03,277 "," 01:37:05,154"
"I'm coming, my love.","01:37:05,613 "," 01:37:08,032"
He breached the gate!,"01:37:49,615 "," 01:37:50,824"
Those thingsare gonna kill us all,"01:37:55,287 "," 01:37:56,497"
if we don't work together.,"01:37:56,580 "," 01:37:58,165"
You thinkI'm going to fall for that?,"01:37:58,332 "," 01:38:00,376"
Your weapons are uselessagainst them.,"01:38:00,543 "," 01:38:02,711"
We don't need your help.,"01:38:03,170 "," 01:38:04,797"
"We are the mighty Ten Rings,","01:38:05,339 "," 01:38:07,591"
and any...,"01:38:07,675 "," 01:38:09,093"
We... We should work together.,"01:38:33,784 "," 01:38:36,370"
Release them.,"01:38:36,537 "," 01:38:38,581"
Release them!,"01:38:38,747 "," 01:38:40,499"
What are they doing?,"01:38:46,255 "," 01:38:47,548"
Stealing souls tofeed the DwellerinDarkness.,"01:38:47,715 "," 01:38:50,175"
"If it grows strong enough,","01:38:50,301 "," 01:38:51,677"
it will breakright through the gate.,"01:38:51,760 "," 01:38:53,178"
That was just the beginning.,"01:38:53,345 "," 01:38:55,306"
It's too dangerous.,"01:38:58,225 "," 01:38:59,518"
I have to help my friends.,"01:38:59,685 "," 01:39:00,936"
Don't die.,"01:39:05,232 "," 01:39:07,234"
Everyone to the water now!,"01:39:08,319 "," 01:39:11,071"
To the lake! Let's go!,"01:39:11,155 "," 01:39:12,364"
Let's go!,"01:39:12,448 "," 01:39:13,657"
"Hey, where's your brother?","01:39:15,784 "," 01:39:17,828"
I was hoping you knew.,"01:39:17,995 "," 01:39:19,705"
Save me.,"01:39:27,588 "," 01:39:28,589"
"Aim at the sky,to win or die!","01:39:53,155 "," 01:39:56,075"
Deep breath.,"01:40:09,838 "," 01:40:11,590"
"ShangChi, you have nothing to fear.","01:40:27,272 "," 01:40:29,733"
You have the heartof our dragon.,"01:40:30,901 "," 01:40:33,070"
I will always be a part of you.And your dad will too.,"01:40:33,862 "," 01:40:37,199"
Take everything we've given youand make it your own.,"01:40:37,825 "," 01:40:41,954"
I'm so proud of you.,"01:40:59,221 "," 01:41:01,473"
Our family needs you.,"01:41:05,811 "," 01:41:08,230"
Go.,"01:41:09,648 "," 01:41:10,649"
Draw.,"01:42:04,787 "," 01:42:06,538"
Fire!,"01:42:10,501 "," 01:42:11,835"
You have to stop your father!,"01:42:39,238 "," 01:42:41,156"
"She's not back there, Dad.","01:43:12,271 "," 01:43:14,398"
"Get out of my way, boy.","01:43:15,858 "," 01:43:19,695"
No.,"01:43:20,946 "," 01:43:21,947"
"Calm down, mate.","01:44:25,761 "," 01:44:27,012"
"I'm not dead,it's just a performance.","01:44:27,179 "," 01:44:28,639"
Now get down hereand play along.,"01:44:28,805 "," 01:44:30,432"
I have to save her.,"01:47:13,804 "," 01:47:15,555"
She's calling to me.,"01:47:17,265 "," 01:47:19,142"
I wish that were true.,"01:47:22,646 "," 01:47:24,231"
"Dad, please.","01:47:27,359 "," 01:47:28,735"
Your family needs you.,"01:47:31,279 "," 01:47:32,989"
Let me out!,"01:47:42,124 "," 01:47:43,875"
Shit.,"01:48:14,489 "," 01:48:15,574"
It's headed for the village!,"01:49:58,176 "," 01:49:59,469"
"If it gets our dragon's soul,","01:51:49,412 "," 01:51:51,873"
it will be unstoppable!,"01:51:51,956 "," 01:51:53,750"
Aim for the throat!,"01:51:56,795 "," 01:51:58,296"
You have to let me go.,"01:52:46,636 "," 01:52:48,430"
Let go!,"01:52:55,687 "," 01:52:57,230"
I'm not leaving you again.,"01:52:59,149 "," 01:53:00,900"
Holy shit.,"01:53:19,169 "," 01:53:20,462"
Go.,"01:53:52,619 "," 01:53:54,496"
"Tonight,","01:56:02,540 "," 01:56:03,666"
we honour thosewho gave their lives,"01:56:03,750 "," 01:56:05,501"
so we might see another day.,"01:56:05,585 "," 01:56:07,378"
They were more than warriors.,"01:56:08,921 "," 01:56:10,590"
"They were our mothersand fathers,","01:56:11,716 "," 01:56:15,136"
our sisters and brothers.,"01:56:15,303 "," 01:56:18,014"
"And though we will alwayshold on to their memories,","01:56:19,182 "," 01:56:22,518"
tonight we release themto rest with our ancestors.,"01:56:24,145 "," 01:56:28,691"
"Farewell, Dad.","01:56:35,531 "," 01:56:37,325"
"Mum, we'll be okay.","01:56:38,201 "," 01:56:39,827"
"A thousand years ago,","01:56:42,205 "," 01:56:43,998"
"and a thousand years from now,","01:56:44,457 "," 01:56:46,793"
we will always be together.,"01:56:47,543 "," 01:56:50,380"
I seriously thoughtwe were going to die.,"01:57:32,755 "," 01:57:34,424"
"And I'd only learnedhow to shoot a bow,","01:57:34,590 "," 01:57:35,967"
"like, a day earlier,","01:57:36,050 "," 01:57:37,301"
"now I'm on a battlefield,","01:57:37,468 "," 01:57:38,594"
"killing all these Soul Suckerswith Shaun's aunty,","01:57:38,678 "," 01:57:40,972"
"who's this awesome,magical kung fu goddess.","01:57:41,139 "," 01:57:43,349"
And I'm hanging onto The Great Protector,"01:57:43,516 "," 01:57:44,934"
"with my sister at this point,","01:57:45,017 "," 01:57:46,018"
trying not to get eatenby the Mega Soul Sucker.,"01:57:46,102 "," 01:57:48,104"
"Oh, the Mega Soul Suckerwas such a nasty bitch.","01:57:48,271 "," 01:57:50,565"
Yeah. It was tryingto eat our dragon's soul.,"01:57:50,732 "," 01:57:52,233"
Which would haveallowed it,"01:57:52,316 "," 01:57:53,317"
to destroythe entire universe.,"01:57:53,401 "," 01:57:54,444"
Yeah.,"01:57:54,527 "," 01:57:55,528"
"I only hadone arrow left,","01:57:55,611 "," 01:57:56,779"
and all I could hearin the back of my mind,"01:57:56,863 "," 01:57:58,740"
"was my mom's voice saying,","01:57:58,906 "," 01:58:00,366"
"Just take the shot,you little mooch!","01:58:00,533 "," 01:58:02,744"
"And so, I aimedright for the Sucker's throat","01:58:02,910 "," 01:58:05,413"
 and I let her fly. She hit it dead on.,"01:58:05,496 "," 01:58:07,415"
And then Shaun usedthe Ten Rings,"01:58:07,749 "," 01:58:09,083"
to do this crazyKamehameha fireball,"01:58:09,167 "," 01:58:11,836"
that exploded the thing...,"01:58:11,919 "," 01:58:13,463"
...and he saved the world.,"01:58:13,546 "," 01:58:15,465"
"Yeah, we, uh, lostsome good people that day...","01:58:16,799 "," 01:58:19,635"
but we made it.,"01:58:21,804 "," 01:58:23,139"
We made it.,"01:58:23,639 "," 01:58:25,016"
Are you done mocking me?,"01:58:26,726 "," 01:58:28,186"
"Oh, no. We're not mocking you.","01:58:28,394 "," 01:58:30,229"
So where is this sisterof yours?,"01:58:30,396 "," 01:58:31,773"
"She's backat my dad's compound,","01:58:31,939 "," 01:58:33,858"
shutting down his operations.,"01:58:33,941 "," 01:58:35,109"
"Yeah, his dad was the headof The Ten Rings","01:58:35,276 "," 01:58:36,861"
for the past thousand years.,"01:58:36,944 "," 01:58:38,446"
"2 weeks ago, you wereparking cars for tips,","01:58:39,989 "," 01:58:42,033"
and you want me to believeyou're now saving the world,"01:58:42,200 "," 01:58:44,494"
from soulsucking monsters?,"01:58:44,660 "," 01:58:46,454"
"I know, you're tryingto get me back","01:58:47,121 "," 01:58:48,372"
"for what I said last time,but I'm not gonna apologise...","01:58:48,456 "," 01:58:50,124"
...for speaking the truthas a friend.,"01:58:51,292 "," 01:58:52,627"
"I really meant what I said,and, in fact, I actually think","01:58:52,794 "," 01:58:55,421"
this whole bit you're doingjust further proves my point.,"01:58:55,588 "," 01:58:57,924"
You guys are obviously...,"01:58:58,090 "," 01:58:59,217"
 What? ShangChi.,"01:59:00,510 "," 01:59:02,136"
ShangChi.,"01:59:04,889 "," 01:59:06,182"
Uh... Here.,"01:59:07,266 "," 01:59:08,810"
Present.,"01:59:08,976 "," 01:59:09,977"
My name is Wong.,"01:59:13,689 "," 01:59:14,816"
"Yeah, I know, sir.I'm a huge fan...","01:59:16,067 "," 01:59:18,236"
Do you have the rings?,"01:59:18,402 "," 01:59:19,862"
"Uh... Yeah, yes.","01:59:21,364 "," 01:59:22,824"
"Good. Let's go,we have a lot to talk about.","01:59:22,990 "," 01:59:25,952"
You too.,"01:59:26,452 "," 01:59:27,537"
Me too?,"01:59:30,331 "," 01:59:31,332"
 I think we should... Yeah.,"01:59:34,544 "," 01:59:36,504"
" Uh, we gotta go. Yeah.","01:59:36,587 "," 01:59:38,881"
"I know this is, like, crazy,but I'm gonna text you,","01:59:40,174 "," 01:59:43,594"
"and we'll do this again.Nice to see you, John.","01:59:43,761 "," 01:59:46,639"
I'll Venmo you for the...,"01:59:46,806 "," 01:59:48,683"
You was crusin' with your top downFourth of July,"02:00:07,493 "," 02:00:09,662"
I was movin' down the blockWe got caught at the light,"02:00:09,745 "," 02:00:12,623"
Out my windowI was shooting my shot,"02:00:12,707 "," 02:00:16,002"
Watching fireworks in the sky,"02:00:17,086 "," 02:00:18,963"
I'm calling it nowI'm calling it now,"02:00:20,006 "," 02:00:23,050"
I'm calling it now,"02:00:23,175 "," 02:00:24,552"
You'll find love with me somehow,"02:00:24,677 "," 02:00:27,555"
"Yes, somehowI'm calling it now","02:00:27,638 "," 02:00:30,349"
In the summers we let the top downSoak up the light,"02:00:30,975 "," 02:00:34,145"
All I wanted was just to lock downthe love of my life,"02:00:34,270 "," 02:00:37,273"
Nice and simplelike a midnight drive,"02:00:37,356 "," 02:00:40,318"
Watching fireworks in the sky,"02:00:41,360 "," 02:00:43,946"
I'm calling it nowI'm calling it now,"02:00:44,447 "," 02:00:46,991"
I'm calling it now,"02:00:47,074 "," 02:00:48,743"
You'll find love with me somehow,"02:00:48,951 "," 02:00:51,954"
"Yes, somehowI'm calling it now","02:00:52,121 "," 02:00:55,041"
"Ooh, ooh, ooh","02:00:56,918 "," 02:01:00,588"
"Every line, every wordevery noun and verb can define you","02:01:01,339 "," 02:01:06,093"
"Ooh, ooh, ooh","02:01:09,180 "," 02:01:12,725"
You were shybut you told me to pull over,"02:01:13,726 "," 02:01:16,354"
And now I'm right behind you,"02:01:16,437 "," 02:01:18,564"
We was movin' kinda fastbut the feeling was right,"02:01:19,607 "," 02:01:22,818"
We should cruise up to NevadaGet married tonight,"02:01:22,944 "," 02:01:25,696"
Life is simpleas long as you're in my life,"02:01:25,821 "," 02:01:28,950"
Watching fireworks in the sky,"02:01:29,951 "," 02:01:32,787"
I'm calling it nowI'm calling it now,"02:01:32,912 "," 02:01:35,831"
I'm calling it now,"02:01:35,915 "," 02:01:37,333"
You'll find love with me somehow,"02:01:37,416 "," 02:01:40,419"
"Yes, somehowI'm calling it now","02:01:40,544 "," 02:01:43,673"
Hmm.,"02:02:00,064 "," 02:02:01,273"
They don't match any artefactsfrom our codex.,"02:02:02,650 "," 02:02:05,778"
What do you think?,"02:02:07,154 "," 02:02:08,572"
"Mm, I'm not sure.","02:02:08,656 "," 02:02:10,533"
They're not vibranium.Chitauri?,"02:02:12,827 "," 02:02:15,955"
Not like any alien techI've seen.,"02:02:17,373 "," 02:02:19,792"
How long did your dadhave them,"02:02:20,793 "," 02:02:21,919"
before he gave them to you?,"02:02:22,003 "," 02:02:23,504"
Um...,"02:02:24,714 "," 02:02:26,007"
About a thousand years.,"02:02:26,090 "," 02:02:27,675"
Their thermoluminescenceindicates,"02:02:27,967 "," 02:02:29,677"
they're older than that.,"02:02:29,760 "," 02:02:31,095"
By a lot.,"02:02:31,303 "," 02:02:32,888"
"The first timeyou used the rings,","02:02:33,139 "," 02:02:35,391"
we felt it in KamarTaj.,"02:02:35,766 "," 02:02:38,185"
What is it?,"02:02:46,902 "," 02:02:48,362"
A beacon.,"02:02:48,487 "," 02:02:49,947"
They're sendinga message.,"02:02:50,114 "," 02:02:52,033"
A message to where?,"02:02:53,743 "," 02:02:55,786"
I'm so sorry.I have to deal with this.,"02:02:58,330 "," 02:03:00,332"
You can get my numberfrom Bruce.,"02:03:00,541 "," 02:03:01,625"
It was so nice to meet you.,"02:03:01,709 "," 02:03:03,127"
"Yeah, I...I don't have her number.","02:03:04,920 "," 02:03:07,339"
She... She does this a lot.,"02:03:07,757 "," 02:03:09,925"
"Guys, stay safe.","02:03:10,676 "," 02:03:12,887"
Welcome to the circus.,"02:03:13,846 "," 02:03:16,098"
"I know this is a lotto take in,","02:03:22,772 "," 02:03:25,316"
but you're gonna haveto start getting used to that.,"02:03:25,483 "," 02:03:27,943"
"From now on,the trajectory of your lives","02:03:28,444 "," 02:03:31,489"
will be like nothing you'veever experienced before.,"02:03:31,655 "," 02:03:34,742"
And there's no going back.,"02:03:35,576 "," 02:03:37,578"
You both have a long journeyahead of you.,"02:03:39,497 "," 02:03:41,665"
"Go home, get some rest.","02:03:42,458 "," 02:03:45,086"
Yeah. That's a good idea.,"02:03:47,129 "," 02:03:48,506"
"Yeah. Yeah,we probably should do that.","02:03:48,589 "," 02:03:51,634"
Or...,"02:03:53,135 "," 02:03:54,512"
Welcome to the Hotel California,"02:03:57,056 "," 02:04:00,101"
 Such a lovely place Such a lovely place,"02:04:01,936 "," 02:04:05,064"
 Such a lovely face Such a lovely face,"02:04:05,231 "," 02:04:08,651"
Plenty of room at the Hotel California,"02:04:10,402 "," 02:04:12,822"
 Any time of year Any time of year,"02:04:15,407 "," 02:04:18,494"
You can find it here,"02:04:18,661 "," 02:04:20,037"
Her mind is Tiffanytwisted,"02:04:22,123 "," 02:04:24,583"
"She got the Mercedes bends, uh","02:04:25,334 "," 02:04:28,337"
"She got a lot of pretty,pretty boys she calls friends","02:04:28,671 "," 02:04:34,385"
