Line,Strat Time,End Time
Is there no peace in knowing,"01:06:34,281 "," 01:06:35,825"
"that even though you can't bewith the ones you love,","01:06:35,908 "," 01:06:38,285"
there are worldswhere you are together?,"01:06:38,369 "," 01:06:40,579"
Is that not enough?,"01:06:40,746 "," 01:06:41,747"
No.,"01:06:42,289 "," 01:06:43,541"
Our Strange did not die defeating Thanos.,"01:07:21,287 "," 01:07:24,081"
We were at war.,"01:07:24,707 "," 01:07:26,417"
"While the rest of us banded togetherto try to stop Thanos,","01:07:26,584 "," 01:07:30,296"
"Stephen, as always, chose to go it alone.","01:07:30,463 "," 01:07:34,425"
"He turned to the Darkhold,","01:07:34,592 "," 01:07:36,302"
"began Dreamwalking,","01:07:36,469 "," 01:07:38,054"
in hopes that our salvationmight lie in the Multiverse.,"01:07:38,220 "," 01:07:40,765"
And guess what?,"01:07:41,140 "," 01:07:42,380"
It didn't.But he kept doing it anyway.,"01:07:42,516 "," 01:07:45,102"
"One night,you called us all together,","01:07:45,311 "," 01:07:47,271"
"confessed thatyou had been Dreamwalking,","01:07:47,354 "," 01:07:49,398"
"and in your words,Things had gotten out of hand.","01:07:49,565 "," 01:07:52,860"
"You never told us the detailsof what had happened,","01:07:53,027 "," 01:07:55,321"
only that you hadinadvertently triggered,"01:07:55,404 "," 01:07:57,323"
an Incursion.,"01:07:57,406 "," 01:07:58,574"
"You, our friend,","01:07:59,075 "," 01:08:00,451"
had caused the annihilationof another universe.,"01:08:00,993 "," 01:08:04,455"
Everyone in that reality died.,"01:08:04,830 "," 01:08:07,249"
Everyone.,"01:08:07,416 "," 01:08:08,417"
Stephen renounced the Darkhold's evil,"01:08:08,584 "," 01:08:10,865"
"and helped us findThe Book of Vishanti,","01:08:10,920 "," 01:08:13,047"
a weapon we did use togetherto defeat Thanos.,"01:08:13,214 "," 01:08:17,343"
But one final threat remained.,"01:08:17,510 "," 01:08:19,678"
"I shall miss you, my friend.","01:08:47,665 "," 01:08:50,084"
I'm ready.,"01:08:53,963 "," 01:08:55,339"
I'm sorry.,"01:09:03,430 "," 01:09:05,641"
Did you tell Christine?,"01:09:27,329 "," 01:09:28,956"
Yes.,"01:09:30,207 "," 01:09:31,292"
The statue...,"01:09:36,964 "," 01:09:37,965"
What about the statue?,"01:09:38,048 "," 01:09:39,508"
You built a statue.,"01:09:42,511 "," 01:09:43,762"
The world needs heroes.,"01:09:43,846 "," 01:09:45,556"
We made the difficult choice,"01:09:46,348 "," 01:09:47,409"
because we knew whatour Strange was capable of.,"01:09:47,433 "," 01:09:49,435"
"What, perhaps,","01:09:51,061 "," 01:09:52,438"
every Doctor Strange is capable of.,"01:09:52,521 "," 01:09:55,232"
The building's been breached.,"01:09:59,069 "," 01:10:00,362"
"No shit, genius.","01:10:00,529 "," 01:10:02,489"
Status report on sentries.,"01:10:02,990 "," 01:10:04,575"
Stop where you...,"01:10:06,952 "," 01:10:08,272"
Get back!,"01:10:08,537 "," 01:10:10,539"
Stop where you are...,"01:10:15,085 "," 01:10:17,129"
She's heading for the child.,"01:10:17,213 "," 01:10:18,505"
Watch him.We'll vote on our return.,"01:10:18,589 "," 01:10:20,382"
"Stephen, should you manageto escape this chamber,","01:10:22,134 "," 01:10:24,929"
you must guide America Chavez.,"01:10:25,095 "," 01:10:27,097"
What the hell are you saying?,"01:10:27,264 "," 01:10:28,557"
Save the girland get to The Book of Vishanti.,"01:10:28,682 "," 01:10:31,018"
What? You have the book here?,"01:10:31,185 "," 01:10:32,645"
Yes. You built a waypoint.,"01:10:32,728 "," 01:10:35,064"
"Charles, we cannot trust him.","01:10:35,147 "," 01:10:37,316"
I believe we can.,"01:10:37,483 "," 01:10:39,443"
Just because someone stumblesand loses their way,"01:10:40,194 "," 01:10:42,738"
doesn't mean they're lost forever.,"01:10:42,821 "," 01:10:44,657"
We will see what kindof Doctor Strange you are.,"01:10:45,366 "," 01:10:49,119"
Thank you.,"01:10:49,912 "," 01:10:50,913"
Perimeter breakdown.,"01:10:51,789 "," 01:10:53,457"
All sentries engage.,"01:10:53,540 "," 01:10:56,627"
Everybody out.,"01:10:58,295 "," 01:10:59,296"
 Intruder approaching. Now!,"01:10:59,380 "," 01:11:01,140"
It's Wanda.,"01:11:03,259 "," 01:11:04,385"
Ultron commands you to halt.,"01:11:17,398 "," 01:11:19,858"
Ultron commands...,"01:11:21,986 "," 01:11:24,029"
"Hurry, hurry! She's coming!","01:11:27,157 "," 01:11:28,701"
"Oh, no.","01:11:33,247 "," 01:11:34,415"
"Wanda, stop.","01:11:55,936 "," 01:11:57,187"
"You've possessed an innocent woman,but you can still do the right thing.","01:11:58,022 "," 01:12:00,902"
Let her go.,"01:12:01,734 "," 01:12:02,901"
Please.,"01:12:06,071 "," 01:12:07,072"
I have children of my own.I understand your pain.,"01:12:07,740 "," 01:12:10,784"
Is their mother still alive?,"01:12:10,951 "," 01:12:13,287"
Yes.,"01:12:14,496 "," 01:12:15,497"
Good. There will besomeone left to raise them.,"01:12:15,664 "," 01:12:19,877"
"Wanda, Black Bolt could destroy youwith one whisper from his mouth.","01:12:22,504 "," 01:12:26,508"
What mouth?,"01:12:28,427 "," 01:12:29,428"
"Take me to The Book of Vishanti,so that we can fight her together.","01:13:27,277 "," 01:13:30,614"
You are in no position to give orders.,"01:13:30,781 "," 01:13:32,741"
My vote will conclude these proceedingswhen they return.,"01:13:34,076 "," 01:13:37,079"
Haven't you had enough?,"01:13:49,508 "," 01:13:50,634"
"Oh, I could do this all day.","01:13:51,844 "," 01:13:53,262"
Get the hell out of my universe!,"01:14:29,631 "," 01:14:32,259"
They're not coming back.,"01:15:06,210 "," 01:15:07,836"
And you just cast your vote nowto kill your friends.,"01:15:08,003 "," 01:15:11,215"
Not that that ever bothered you before.,"01:15:15,093 "," 01:15:16,720"
"You know, you hated mewhere I came from.","01:15:19,806 "," 01:15:22,017"
"And I bet secretly, my brother,","01:15:22,184 "," 01:15:23,852"
you hated me here.,"01:15:23,936 "," 01:15:25,187"
You must've been so jealous.,"01:15:25,270 "," 01:15:27,231"
Do you know what?,"01:15:27,731 "," 01:15:28,732"
I bet you were thrilledwhen you heard I'd been corrupted.,"01:15:28,815 "," 01:15:31,002"
"Hell, you probably gave methe Darkhold to begin with...","01:15:31,026 "," 01:15:32,921"
You know nothing of this universe!,"01:15:32,945 "," 01:15:34,780"
"I know that killing Stephen Strangewas your ticket to getting the Sanctum,","01:15:34,863 "," 01:15:38,575"
"to becoming Sorcerer Supreme,","01:15:38,742 "," 01:15:40,202"
"and to joiningyour little circus of clowns,","01:15:40,369 "," 01:15:42,089"
the Illuminati.,"01:15:42,120 "," 01:15:43,121"
I'm ready...,"01:15:43,205 "," 01:15:44,665"
to cast my vote now.,"01:15:47,709 "," 01:15:50,629"
I think I'm beginning to understand,"01:16:55,777 "," 01:16:57,571"
why your Mordodidn't like you very much!,"01:16:57,988 "," 01:17:01,700"
You're sealed shut!,"01:17:04,244 "," 01:17:05,245"
Okay. Get back.,"01:17:15,130 "," 01:17:16,798"
Whoa.,"01:17:28,060 "," 01:17:30,103"
Enough!,"01:17:34,733 "," 01:17:35,853"
Help me. Please.,"01:18:30,914 "," 01:18:32,958"
"Wanda Maximoff,your mind is being held hostage","01:18:33,125 "," 01:18:35,752"
by your alternate self.,"01:18:35,836 "," 01:18:36,920"
Grab my hand.,"01:18:40,632 "," 01:18:41,758"
"Perhaps, if I can pull youfrom under the rubble,","01:18:42,634 "," 01:18:45,011"
the spell will break.,"01:18:45,429 "," 01:18:46,680"
Hey! You all right?,"01:19:33,310 "," 01:19:35,479"
You okay?,"01:19:36,938 "," 01:19:37,939"
Hey.,"01:19:39,399 "," 01:19:40,400"
 You all right? Yeah.,"01:19:41,943 "," 01:19:43,695"
Hey.,"01:19:45,447 "," 01:19:46,448"
She fixed him.,"01:19:47,949 "," 01:19:49,367"
 Thank you. Yeah.,"01:19:49,451 "," 01:19:50,803"
Xavier said I built a waypointto The Book of Vishanti.,"01:19:50,827 "," 01:19:52,930"
Can you take us there?,"01:19:52,954 "," 01:19:53,997"
How am I supposed to trust you?,"01:19:54,080 "," 01:19:55,141"
"I know what happened,and I'm sorry for what he did,","01:19:55,165 "," 01:19:57,292"
"but believe me,The Book of Vishanti is the only way.","01:19:57,375 "," 01:19:59,544"
Yeah. Your way.,"01:19:59,628 "," 01:20:00,813"
You sound a lotlike my Stephen right now.,"01:20:00,837 "," 01:20:03,131"
"He had to be the one holding the knife,","01:20:03,215 "," 01:20:04,692"
and then that knifekilled a trillion people.,"01:20:04,716 "," 01:20:07,010"
This Stephen is different.,"01:20:07,093 "," 01:20:08,762"
He is.,"01:20:09,596 "," 01:20:10,597"
It doesn't matterabout all the other Stephens.,"01:20:10,764 "," 01:20:12,604"
You're not like them.,"01:20:13,934 "," 01:20:15,310"
Smart kid.,"01:20:19,272 "," 01:20:20,398"
Give me your hand.,"01:20:24,945 "," 01:20:25,985"
Do not make me regret this.,"01:20:29,741 "," 01:20:32,410"
I won't.,"01:20:32,577 "," 01:20:33,662"
" Okay, can we go now? Yeah, follow me.","01:20:35,121 "," 01:20:36,873"
Where's that tunnel go?,"01:20:51,471 "," 01:20:52,472"
Under the river.,"01:20:52,764 "," 01:20:54,182"
"Go, go, go, go, go!","01:21:01,982 "," 01:21:03,358"
Where did she go?,"01:22:07,797 "," 01:22:09,799"
I warned you.,"01:22:20,810 "," 01:22:22,020"
"Other Wanda, if you're in there,","01:22:23,021 "," 01:22:25,315"
hold your breath.,"01:22:25,482 "," 01:22:26,524"
" Did you kill her? No, just bought us some time.","01:22:36,159 "," 01:22:38,203"
The Book's through here.,"01:22:40,330 "," 01:22:41,623"
But only Stephen's ever opened it.,"01:22:41,706 "," 01:22:43,066"
Shit.,"01:22:53,343 "," 01:22:54,511"
"An enchantmentthat's specific to me,","01:22:55,470 "," 01:22:57,031"
something only I would know.,"01:22:57,055 "," 01:22:58,115"
 Wait. Stephen. Come on.,"01:22:58,139 "," 01:22:59,891"
Come on.,"01:23:00,392 "," 01:23:02,644"
Stephen.,"01:23:02,811 "," 01:23:04,312"
Yeah.,"01:23:12,696 "," 01:23:13,697"
Thank you.,"01:23:16,658 "," 01:23:17,659"
Sure.,"01:23:18,284 "," 01:23:19,744"
Open sesame.,"01:23:25,208 "," 01:23:26,543"
"Come on, kid.","01:23:59,200 "," 01:24:00,201"
You got this.,"01:24:00,827 "," 01:24:02,037"
We got this.,"01:24:03,788 "," 01:24:05,081"
Yeah.,"01:24:07,459 "," 01:24:08,543"
You all right?,"01:24:16,551 "," 01:24:17,552"
Yeah.,"01:24:17,719 "," 01:24:18,845"
"This is the Gap Junction,the space between universes.","01:24:21,222 "," 01:24:24,434"
"All right, Book.","01:24:37,655 "," 01:24:39,115"
Give me what I need.,"01:24:42,410 "," 01:24:43,787"
No!,"01:25:02,305 "," 01:25:03,306"
My boys.,"01:25:56,860 "," 01:25:58,153"
This isn't what your children would want.,"01:26:09,873 "," 01:26:11,513"
They'll never know.,"01:26:27,515 "," 01:26:28,933"
Maybe not.,"01:26:29,100 "," 01:26:30,185"
But you will.,"01:26:30,768 "," 01:26:31,769"
"Oh, no.","01:26:35,732 "," 01:26:36,983"
"Oh, crap.","01:26:37,150 "," 01:26:38,484"
It's like this realitycollapsed in on itself.,"01:26:40,195 "," 01:26:42,989"
Yeah.,"01:26:43,072 "," 01:26:44,115"
Or two realities collided.,"01:26:44,616 "," 01:26:47,368"
Come on.,"01:26:47,452 "," 01:26:48,620"
America doesn't have long.,"01:26:49,078 "," 01:26:50,788"
So where are we going?,"01:26:51,206 "," 01:26:52,641"
"Well,if there's still a sanctum","01:26:52,665 "," 01:26:54,834"
"in this universe,","01:26:54,918 "," 01:26:55,960"
"then there might beanother Other Other Me,","01:26:57,086 "," 01:27:00,632"
and that's our best shotof getting back to her.,"01:27:00,798 "," 01:27:03,301"
"Well, I can see why you guyswere so worried about Incursions.","01:27:15,772 "," 01:27:19,108"
"Whatever happened,","01:27:21,236 "," 01:27:22,654"
this universe's youdidn't do a very good job,"01:27:23,738 "," 01:27:25,907"
of stopping it.,"01:27:25,990 "," 01:27:27,200"
I'll tell him you said that.,"01:27:37,627 "," 01:27:39,462"
Hello?,"01:28:39,856 "," 01:28:40,982"
Stop where you are.,"01:28:48,823 "," 01:28:50,074"
How did you get here?,"01:28:52,452 "," 01:28:54,495"
By accident.,"01:28:55,413 "," 01:28:56,581"
Who are you?,"01:28:58,583 "," 01:28:59,584"
What are you?,"01:29:00,626 "," 01:29:01,627"
I'm just one of us.,"01:29:01,711 "," 01:29:03,796"
From the Multiverse?,"01:29:04,047 "," 01:29:05,548"
That's right.,"01:29:05,631 "," 01:29:06,841"
Prove it.,"01:29:08,760 "," 01:29:09,761"
We had a sister.,"01:29:13,181 "," 01:29:14,515"
Donna.,"01:29:15,058 "," 01:29:16,059"
"But she, um...","01:29:18,895 "," 01:29:19,937"
She died when we were kids.,"01:29:21,522 "," 01:29:23,483"
How?,"01:29:25,610 "," 01:29:26,652"
"We were playingon a frozen lake and, uh...","01:29:28,071 "," 01:29:33,826"
she fell through the ice.,"01:29:37,914 "," 01:29:39,832"
I couldn't save her.,"01:29:46,130 "," 01:29:47,965"
Sounds about right.,"01:29:50,176 "," 01:29:51,844"
"But we don't talk about that, do we?","01:29:54,514 "," 01:29:56,974"
"No, we don't.","01:29:58,309 "," 01:29:59,477"
Suppose your realitywasn't always like this.,"01:30:01,104 "," 01:30:03,815"
I suspect it wassomewhat like yours until...,"01:30:03,898 "," 01:30:06,442"
Until?,"01:30:06,526 "," 01:30:07,527"
Until I lost.,"01:30:09,487 "," 01:30:10,905"
To whom?,"01:30:12,323 "," 01:30:13,950"
What do you want?,"01:30:17,495 "," 01:30:18,830"
I just want to get home.,"01:30:19,580 "," 01:30:22,083"
"Yeah? Believe me,","01:30:22,291 "," 01:30:23,835"
I've been trying to leavethis place for a long time.,"01:30:24,001 "," 01:30:26,879"
Darkhold.,"01:30:28,047 "," 01:30:29,382"
You guard the Darkhold in this universe?,"01:30:29,549 "," 01:30:32,301"
Yeah.,"01:30:32,468 "," 01:30:33,511"
For good reason.,"01:30:34,137 "," 01:30:35,179"
That's a start.,"01:30:35,388 "," 01:30:36,431"
I could use it.,"01:30:36,514 "," 01:30:37,682"
It could help me to communicatewith my universe.,"01:30:37,765 "," 01:30:39,685"
Careful.,"01:30:39,725 "," 01:30:40,893"
The Darkhold exacts a heavy toll.,"01:30:41,811 "," 01:30:44,397"
"I don't mean to be callous,","01:30:44,480 "," 01:30:47,400"
but how much of a heavier tollis there left to exact?,"01:30:47,483 "," 01:30:50,445"
Not just on its reality.,"01:30:50,528 "," 01:30:52,780"
On its reader.,"01:30:53,156 "," 01:30:54,407"
"Look, I'm sorry you couldn'tsave your universe,","01:30:55,491 "," 01:30:57,493"
but maybe you could helpto save mine.,"01:30:57,577 "," 01:31:00,121"
"Are you happy, Stephen?","01:31:03,207 "," 01:31:05,084"
What?,"01:31:06,002 "," 01:31:07,044"
"Are you happy, Stephen?","01:31:07,670 "," 01:31:12,300"
It's the question that...,"01:31:14,218 "," 01:31:16,554"
Christine Palmer,"01:31:18,055 "," 01:31:19,724"
asked me at her wedding.,"01:31:20,433 "," 01:31:22,185"
"I said, Yes, of course I'm happy.","01:31:25,188 "," 01:31:27,690"
I'm a sorcerer with the power of gods.,"01:31:27,857 "," 01:31:30,067"
What man wouldn't be happy?,"01:31:30,151 "," 01:31:32,945"
"And then I came backto this goddamn haunted house,","01:31:33,696 "," 01:31:38,868"
"sat down,","01:31:39,035 "," 01:31:40,453"
and wondered why I'd lied.,"01:31:42,121 "," 01:31:44,332"
I never meant for any of this to happen.,"01:31:46,626 "," 01:31:49,337"
I was looking for a worldwhere things were different.,"01:31:51,172 "," 01:31:54,175"
"Where I had Christine,where I was happy.","01:31:56,344 "," 01:31:59,847"
But I didn't find it.,"01:32:01,974 "," 01:32:03,434"
All I found were more of us.,"01:32:05,061 "," 01:32:07,230"
So I did those Stephens a favor.,"01:32:09,190 "," 01:32:11,567"
You ever had that dreamwhere you're falling,"01:32:13,194 "," 01:32:15,947"
as if you've been pushed offa tall building?,"01:32:16,030 "," 01:32:19,742"
That was probably me.,"01:32:22,787 "," 01:32:24,622"
The Darkhold exacts a heavy toll.,"01:32:33,130 "," 01:32:35,716"
Okay.,"01:32:35,883 "," 01:32:37,343"
All the more reason to give it a restand let me have it.,"01:32:38,261 "," 01:32:40,846"
Here's the deal.,"01:32:41,013 "," 01:32:42,431"
I'll let you use the Darkhold,"01:32:42,598 "," 01:32:45,393"
if you give me your Christine.,"01:32:45,476 "," 01:32:47,395"
Yeah.,"01:32:48,145 "," 01:32:49,438"
I don't think she's gonna go for that.,"01:32:49,605 "," 01:32:51,607"
No?,"01:32:51,774 "," 01:32:52,775"
Didn't think so.,"01:32:52,984 "," 01:32:55,236"
"Hang on, we're coming.","01:36:23,194 "," 01:36:24,487"
What are you doing with the Darkhold?,"01:36:31,118 "," 01:36:32,870"
Are you going to Dreamwalk?,"01:36:35,039 "," 01:36:36,957"
It's a little bit morethan just Dreamwalking.,"01:36:37,124 "," 01:36:39,376"
"All you Stranges, you're the same.","01:36:39,543 "," 01:36:41,837"
I know.,"01:36:42,004 "," 01:36:43,047"
You're right.,"01:36:45,132 "," 01:36:46,217"
We are all the same.,"01:36:47,051 "," 01:36:48,385"
"But right now, that kid needs me.","01:36:49,428 "," 01:36:50,930"
And I can't do any of thiswithout your help.,"01:36:51,013 "," 01:36:54,683"
"While I'm under,","01:36:55,559 "," 01:36:56,644"
I need you to protect my body,"01:36:56,727 "," 01:36:58,187"
in case they attack me for trespassing.,"01:36:58,270 "," 01:37:00,272"
Who's they?,"01:37:00,606 "," 01:37:01,774"
The souls of the damned.,"01:37:03,484 "," 01:37:05,736"
Okay.,"01:37:27,967 "," 01:37:28,968"
"But doesn't a version of youneed to live in that universe,","01:37:29,134 "," 01:37:33,138"
so that you can Dreamwalk into them?,"01:37:33,305 "," 01:37:35,099"
Who said they had to be living?,"01:37:36,767 "," 01:37:38,561"
"Stephen Strange,","01:38:52,426 "," 01:38:54,219"
possessing a dead body is forbidden.,"01:38:54,386 "," 01:38:57,097"
Forbidden.,"01:38:57,264 "," 01:38:58,891"
Trespasser!,"01:38:58,974 "," 01:39:00,476"
Trespasser!,"01:39:00,559 "," 01:39:02,102"
"Cease your Dreamwalk,or face the eternal consequences.","01:39:03,520 "," 01:39:07,733"
Stephen!,"01:39:16,617 "," 01:39:17,743"
They're pulling me down.,"01:39:18,410 "," 01:39:20,245"
Stephen!,"01:39:21,747 "," 01:39:22,957"
"Hang on, hang on, hang on.","01:39:30,714 "," 01:39:32,216"
Where are you?,"01:39:33,008 "," 01:39:34,009"
The Brazier of Bom'Galiath.,"01:40:00,703 "," 01:40:02,621"
Go back to hell.,"01:40:13,298 "," 01:40:14,299"
Stephen.,"01:40:26,854 "," 01:40:28,063"
I've got you.,"01:40:29,565 "," 01:40:30,858"
You're a Master of the Mystic Arts.,"01:40:32,067 "," 01:40:34,445"
They're spirits.,"01:40:34,862 "," 01:40:36,321"
Use them.,"01:40:36,405 "," 01:40:37,448"
Use them.,"01:40:42,745 "," 01:40:43,746"
Use them.,"01:40:46,165 "," 01:40:47,166"
No!,"01:41:03,891 "," 01:41:05,184"
Come on!,"01:41:59,113 "," 01:42:00,114"
Uhoh.,"01:42:05,786 "," 01:42:06,787"
Strange!,"01:42:35,023 "," 01:42:37,234"
Dreamwalking. You hypocrite!,"01:42:45,659 "," 01:42:47,494"
"This time, it's gonna takemore than killing me","01:42:54,251 "," 01:42:56,211"
to kill me.,"01:42:56,295 "," 01:42:57,546"
Murderer! Murderer!,"01:43:05,888 "," 01:43:08,432"
I don't even wanna know.,"01:43:21,153 "," 01:43:22,905"
No!,"01:43:36,251 "," 01:43:38,253"
 No! No!,"01:43:38,337 "," 01:43:39,504"
She's breaking free!,"01:43:39,588 "," 01:43:41,381"
Hold her!,"01:43:41,548 "," 01:43:42,883"
"Strange, take America's power!","01:43:43,050 "," 01:43:45,469"
There's no other way.,"01:43:51,308 "," 01:43:53,018"
Yeah.,"01:43:53,977 "," 01:43:54,978"
This is the only way.,"01:43:55,312 "," 01:43:56,772"
It's me in Other Me's body.,"01:44:09,868 "," 01:44:12,496"
"You're here to take my power,aren't you?","01:44:16,250 "," 01:44:19,253"
Before Wanda can.,"01:44:20,254 "," 01:44:21,755"
It's okay.,"01:44:23,674 "," 01:44:24,800"
I understand now.,"01:44:25,759 "," 01:44:27,135"
"No, America.","01:44:31,932 "," 01:44:34,142"
I've come here to tell youto trust yourself.,"01:44:34,851 "," 01:44:37,312"
Trust your power.,"01:44:37,479 "," 01:44:39,064"
That's how we stop her.,"01:44:39,231 "," 01:44:41,233"
I can't control it. I...,"01:44:41,900 "," 01:44:43,485"
"Yes, you can.","01:44:43,568 "," 01:44:45,570"
You have been all along.,"01:44:45,737 "," 01:44:47,197"
"Every time you opened a portal,","01:44:48,073 "," 01:44:49,992"
you sent usexactly where we needed to go.,"01:44:50,075 "," 01:44:52,619"
What about the first time?,"01:44:54,454 "," 01:44:56,081"
Even that led you to this moment...,"01:44:56,248 "," 01:44:58,750"
when you're gonna kick that witch's ass.,"01:45:00,752 "," 01:45:03,422"
I've got you.,"01:45:25,986 "," 01:45:27,070"
Uhhuh.,"01:45:52,137 "," 01:45:53,305"
Mmmmmm.,"01:45:54,556 "," 01:45:55,849"
I can't beat you.,"01:46:17,120 "," 01:46:18,497"
So I'll give you what you want.,"01:46:20,540 "," 01:46:22,042"
Billy. Tommy.,"01:46:36,348 "," 01:46:38,433"
Mommy!It's the witch!,"01:46:38,892 "," 01:46:41,228"
What have you done?,"01:46:41,311 "," 01:46:42,854"
 Mom! Mommy!,"01:46:43,105 "," 01:46:44,106"
Wait! Boys!,"01:46:44,189 "," 01:46:45,399"
"It's okay, it's okay. It's okay.","01:46:45,482 "," 01:46:46,900"
I'm your mother!,"01:46:47,067 "," 01:46:48,193"
Get away from them.,"01:46:50,612 "," 01:46:52,197"
Mom!,"01:46:53,073 "," 01:46:54,741"
No.,"01:46:55,200 "," 01:46:56,451"
Not yet.,"01:46:56,535 "," 01:46:57,577"
Mommy!,"01:46:58,078 "," 01:46:59,287"
 Get away from our mom! You're not our real mom!,"01:46:59,371 "," 01:47:01,265"
"Hey, boys. Stop. Please.","01:47:01,289 "," 01:47:03,041"
" Please. Boys, stop it. Get out of our house!","01:47:03,125 "," 01:47:04,977"
 You're not our mom! Get out!,"01:47:05,001 "," 01:47:06,729"
 Go away! Go!,"01:47:06,753 "," 01:47:07,963"
Stop it!,"01:47:08,046 "," 01:47:09,423"
Please don't hurt us.,"01:47:17,722 "," 01:47:19,766"
Please.,"01:47:20,142 "," 01:47:21,184"
I would never hurt you.,"01:47:22,144 "," 01:47:23,937"
Never.,"01:47:24,104 "," 01:47:25,105"
I would never hurt anyone.,"01:47:26,857 "," 01:47:29,067"
I'm not a monster.,"01:47:29,234 "," 01:47:30,902"
I'm a...,"01:47:31,069 "," 01:47:32,320"
I'm...,"01:47:36,199 "," 01:47:37,242"
I'm sorry.,"01:47:44,166 "," 01:47:46,376"
Mom!,"01:47:54,426 "," 01:47:55,510"
 Are you okay? Hi.,"01:47:55,677 "," 01:47:57,304"
Hi. Okay.,"01:47:58,263 "," 01:47:59,598"
I'm okay.,"01:47:59,764 "," 01:48:00,765"
I'm okay. I'm okay.,"01:48:01,641 "," 01:48:04,269"
" Mom, don't go. Don't go. No, Mom. Don't.","01:48:15,989 "," 01:48:17,949"
 It's okay. Mom.,"01:48:18,033 "," 01:48:19,159"
It's okay. It's okay.,"01:48:19,242 "," 01:48:21,036"
Know that they'll be loved.,"01:49:01,993 "," 01:49:04,204"
What now?,"01:49:45,161 "," 01:49:46,162"
Get out of here.,"01:49:46,329 "," 01:49:47,664"
I'll find you.,"01:49:48,415 "," 01:49:49,457"
We have to go. Now!,"01:49:58,383 "," 01:50:00,135"
I opened the Darkhold.,"01:50:12,606 "," 01:50:14,441"
I have to close it.,"01:50:15,275 "," 01:50:17,444"
No one will ever be temptedby the Darkhold again.,"01:50:20,238 "," 01:50:23,241"
You all right?,"01:51:07,994 "," 01:51:09,537"
 Is it over? Yeah.,"01:51:10,205 "," 01:51:11,831"
Is America okay?,"01:51:12,415 "," 01:51:13,750"
She's on her way here to get us.,"01:51:13,833 "," 01:51:15,752"
Wanda?,"01:51:18,213 "," 01:51:19,214"
No.,"01:51:21,007 "," 01:51:22,008"
So she destroyed the Darkholdin every universe.,"01:51:30,433 "," 01:51:33,853"
She did the right thing.,"01:51:36,815 "," 01:51:38,400"
"Yeah, she did.","01:51:40,360 "," 01:51:41,361"
What's your universe like?,"01:51:49,327 "," 01:51:51,204"
 It's very beautiful. Hmm.,"01:51:53,248 "," 01:51:55,458"
I wish I could show you.,"01:51:59,754 "," 01:52:01,423"
I'd really like that.,"01:52:05,510 "," 01:52:06,845"
 But I have to go. Yeah.,"01:52:11,933 "," 01:52:14,436"
"Yeah, I know.","01:52:15,645 "," 01:52:16,896"
"It's too bad, though.","01:52:20,650 "," 01:52:22,110"
Could've been one hell of an Incursion.,"01:52:24,362 "," 01:52:26,322"
I love you.,"01:52:29,993 "," 01:52:31,202"
I love you in every universe.,"01:52:34,289 "," 01:52:37,000"
It's not thatI don't wanna care for someone,"01:52:41,045 "," 01:52:42,797"
or have someone care for me.,"01:52:42,881 "," 01:52:44,340"
It's just...,"01:52:44,507 "," 01:52:45,717"
I get scared.,"01:52:49,053 "," 01:52:50,430"
Yeah.,"01:52:50,597 "," 01:52:51,598"
Yeah.,"01:52:54,684 "," 01:52:56,102"
Face your fears...,"01:53:07,197 "," 01:53:08,406"
Doctor Strange.,"01:53:11,159 "," 01:53:13,077"
Ay! How is this so much harder,"01:53:43,024 "," 01:53:45,151"
than a Multiversal portal?,"01:53:45,235 "," 01:53:46,778"
She needs to slow downand be more patient.,"01:53:48,947 "," 01:53:51,282"
Reminds me of another student I knew.,"01:53:53,034 "," 01:53:55,119"
How you feeling?,"01:53:57,622 "," 01:53:58,957"
Why do you ask?,"01:53:59,582 "," 01:54:00,583"
You used the Darkholdto Dreamwalk into your own corpse.,"01:54:02,460 "," 01:54:05,505"
Oh.,"01:54:05,588 "," 01:54:06,756"
"Yeah, right, that.","01:54:06,840 "," 01:54:08,174"
Fine.,"01:54:09,175 "," 01:54:10,176"
But I do wanna ask you something.,"01:54:12,512 "," 01:54:14,305"
Are you happy?,"01:54:15,765 "," 01:54:17,225"
"That's a, um,","01:54:18,643 "," 01:54:20,395"
interesting question.,"01:54:20,478 "," 01:54:21,688"
"You'd think that saving the worldwould get you there,","01:54:23,356 "," 01:54:26,109"
but it doesn't.,"01:54:26,776 "," 01:54:27,986"
"Sometimes, I do wonderabout my other lives.","01:54:31,364 "," 01:54:35,451"
Yet I remain grateful in this one.,"01:54:36,828 "," 01:54:39,289"
Even with its tribulations.,"01:54:40,290 "," 01:54:42,083"
"At least we don't have togo through it alone, huh?","01:54:44,085 "," 01:54:46,754"
"No, we don't.","01:54:46,921 "," 01:54:48,006"
Hmm.,"01:54:55,471 "," 01:54:56,514"
Wait.,"01:54:59,267 "," 01:55:01,144"
'Sup?,"01:55:03,479 "," 01:55:04,522"
'Sup.,"01:55:04,689 "," 01:55:05,690"
Made some sparks.,"01:55:07,317 "," 01:55:08,318"
Great.,"01:55:08,943 "," 01:55:09,944"
Your parents would be proud.,"01:55:10,570 "," 01:55:12,071"
I hope you'll get to show 'em one day.,"01:55:12,155 "," 01:55:14,240"
Stephen.,"01:55:15,366 "," 01:55:16,409"
I'm glad I fell into your universe.,"01:55:21,039 "," 01:55:23,333"
"So am I, kid.","01:55:25,293 "," 01:55:26,586"
